game_id,turn_index,current_player,opponent_player,n,k,board_before_move,move_row,move_col,blocked_windows,empty_cells,my_center_control,my_immediate_wins,my_marks,my_open_1,my_open_2,my_open_lines,my_two_way_threats,my_winning_windows,neutral_windows,opp_center_control,opp_immediate_wins,opp_marks,opp_open_1,opp_open_2,opp_open_lines,opp_two_way_threats,opp_winning_windows,total_windows,final_winner,final_outcome
227,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
227,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,""X""],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
227,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",""X""],[null,null,null,null]]",3,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
227,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",""X""],[""X"",null,null,null]]",1,2,1,13,1,0,1,6,0,6,2,0,11,0,0,2,6,0,6,2,0,24,O,1
227,4,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,null,""O"",""X""],[""X"",null,null,null]]",0,0,3,12,0,0,2,4,0,4,1,0,8,2,2,2,7,2,9,3,0,24,O,-1
227,5,O,X,4,3,"[[""X"",null,null,null],[null,null,""O"",null],[null,null,""O"",""X""],[""X"",null,null,null]]",0,2,4,11,2,2,2,6,2,8,3,0,6,0,0,3,6,0,6,3,0,24,O,1
228,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
228,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",1,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
228,2,X,O,4,3,"[[null,null,null,null],[""O"",null,""X"",null],[null,null,null,null],[null,null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
228,3,O,X,4,3,"[[null,null,null,null],[""O"",null,""X"",null],[null,null,""X"",null],[null,null,null,null]]",0,2,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,4,0,24,X,-1
228,4,X,O,4,3,"[[null,null,""O"",null],[""O"",null,""X"",null],[null,null,""X"",null],[null,null,null,null]]",3,2,2,12,2,1,2,9,1,10,4,0,6,0,0,2,6,0,6,3,0,24,X,1
229,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
229,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
229,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""X"",null,null],[null,null,null,null]]",3,1,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
229,3,O,X,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""X"",null,null],[null,""X"",null,null]]",1,1,2,13,1,0,1,5,0,5,2,0,9,1,1,2,7,1,8,3,0,24,O,1
229,4,X,O,4,3,"[[null,null,null,null],[null,""O"",""O"",null],[null,""X"",null,null],[null,""X"",null,null]]",2,2,4,12,1,0,2,6,0,6,2,0,6,2,2,2,6,2,8,2,0,24,O,-1
229,5,O,X,4,3,"[[null,null,null,null],[null,""O"",""O"",null],[null,""X"",""X"",null],[null,""X"",null,null]]",1,0,8,11,2,2,2,2,2,4,0,0,6,2,3,3,3,3,6,1,0,24,O,1
230,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
230,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",0,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
230,2,X,O,4,3,"[[""O"",null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
230,3,O,X,4,3,"[[""O"",null,null,null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,null]]",3,0,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
230,4,X,O,4,3,"[[""O"",null,null,null],[null,""X"",null,null],[null,null,""X"",null],[""O"",null,null,null]]",3,3,1,12,2,1,2,10,1,11,6,0,7,0,0,2,5,0,5,2,0,24,X,1
231,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
231,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
231,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",""X""],[null,null,null,null],[null,null,null,null]]",1,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
231,3,O,X,4,3,"[[null,null,null,null],[""X"",null,""O"",""X""],[null,null,null,null],[null,null,null,null]]",2,2,2,13,1,0,1,5,0,5,2,0,11,0,0,2,6,0,6,2,0,24,O,1
231,4,X,O,4,3,"[[null,null,null,null],[""X"",null,""O"",""X""],[null,null,""O"",null],[null,null,null,null]]",0,0,3,12,0,0,2,5,0,5,2,0,7,2,2,2,7,2,9,3,0,24,O,-1
231,5,O,X,4,3,"[[""X"",null,null,null],[""X"",null,""O"",""X""],[null,null,""O"",null],[null,null,null,null]]",0,2,4,11,2,2,2,6,2,8,2,0,6,0,1,3,5,1,6,2,0,24,O,1
232,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
232,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",0,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
232,2,X,O,4,3,"[[null,""O"",null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",1,1,0,14,1,0,1,7,0,7,3,0,13,0,0,1,4,0,4,1,0,24,X,1
232,3,O,X,4,3,"[[null,""O"",null,null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,null]]",0,2,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,6,0,24,X,-1
232,4,X,O,4,3,"[[null,""O"",""O"",null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,null]]",0,0,3,12,2,2,2,7,2,9,4,0,9,0,2,2,1,2,3,0,0,24,X,1
233,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
233,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,""X"",null]]",1,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
233,2,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[null,null,""X"",null]]",2,3,0,14,0,0,1,4,0,4,1,0,13,1,0,1,7,0,7,3,0,24,O,-1
233,3,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,""X""],[null,null,""X"",null]]",1,2,0,13,1,0,1,7,0,7,3,0,9,0,0,2,8,0,8,6,0,24,O,1
233,4,X,O,4,3,"[[null,null,null,null],[null,""O"",""O"",null],[null,null,null,""X""],[null,null,""X"",null]]",2,1,2,12,0,0,2,6,0,6,4,0,6,2,2,2,8,2,10,3,0,24,O,-1
233,5,O,X,4,3,"[[null,null,null,null],[null,""O"",""O"",null],[null,""X"",null,""X""],[null,null,""X"",null]]",1,0,6,11,2,2,2,4,2,6,2,0,5,1,2,3,5,2,7,4,0,24,O,1
234,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
234,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
234,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""O"",""X"",null,null],[null,null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
234,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""O"",""X"",""X"",null],[null,null,null,null]]",1,0,1,13,0,0,1,3,0,3,1,0,9,2,1,2,10,1,11,4,0,24,X,-1
234,4,X,O,4,3,"[[null,null,null,null],[""O"",null,null,null],[""O"",""X"",""X"",null],[null,null,null,null]]",2,3,2,12,2,1,2,9,1,10,3,0,8,0,2,2,2,2,4,1,0,24,X,1
235,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
235,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,""X"",null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
235,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",null],[null,""X"",null,null]]",1,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,3,0,24,O,-1
235,3,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",null],[null,""X"",null,null]]",1,1,1,13,1,0,1,6,0,6,3,0,11,0,0,2,6,0,6,4,0,24,O,1
235,4,X,O,4,3,"[[null,null,null,null],[null,""O"",null,""X""],[null,null,""O"",null],[null,""X"",null,null]]",2,1,3,12,0,0,2,4,0,4,3,0,8,2,2,2,7,2,9,4,0,24,O,-1
235,5,O,X,4,3,"[[null,null,null,null],[null,""O"",null,""X""],[null,""X"",""O"",null],[null,""X"",null,null]]",0,0,6,11,2,2,2,4,2,6,2,0,5,1,0,3,7,0,7,6,0,24,O,1
236,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
236,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",1,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
236,2,X,O,4,3,"[[null,null,null,null],[null,null,""X"",""O""],[null,null,null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
236,3,O,X,4,3,"[[null,null,null,null],[null,""X"",""X"",""O""],[null,null,null,null],[null,null,null,null]]",3,0,1,13,0,0,1,3,0,3,1,0,9,2,1,2,10,1,11,4,0,24,X,-1
236,4,X,O,4,3,"[[null,null,null,null],[null,""X"",""X"",""O""],[null,null,null,null],[""O"",null,null,null]]",1,0,2,12,2,1,2,9,1,10,4,0,7,0,0,2,5,0,5,2,0,24,X,1
237,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
237,1,O,X,4,3,"[[null,null,null,null],[""X"",null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
237,2,X,O,4,3,"[[null,null,null,null],[""X"",""O"",null,null],[null,null,null,null],[null,null,null,null]]",1,2,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
237,3,O,X,4,3,"[[null,null,null,null],[""X"",""O"",""X"",null],[null,null,null,null],[null,null,null,null]]",2,2,2,13,1,0,1,5,0,5,2,0,9,1,0,2,8,0,8,5,0,24,O,1
237,4,X,O,4,3,"[[null,null,null,null],[""X"",""O"",""X"",null],[null,null,""O"",null],[null,null,null,null]]",2,0,4,12,1,0,2,6,0,6,3,0,6,2,2,2,6,2,8,3,0,24,O,-1
237,5,O,X,4,3,"[[null,null,null,null],[""X"",""O"",""X"",null],[""X"",null,""O"",null],[null,null,null,null]]",0,0,6,11,2,2,2,4,2,6,2,0,6,1,2,3,4,2,6,2,0,24,O,1
238,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
238,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",3,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
238,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,""O"",null]]",1,1,1,14,1,0,1,6,0,6,3,0,14,0,0,1,3,0,3,1,0,24,X,1
238,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""X"",null,null],[null,null,""O"",null]]",1,0,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,3,0,24,X,-1
238,4,X,O,4,3,"[[null,null,null,null],[""O"",""X"",null,null],[null,""X"",null,null],[null,null,""O"",null]]",0,1,2,12,2,2,2,8,2,10,3,0,7,0,0,2,5,0,5,3,0,24,X,1
239,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
239,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
239,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",""O"",null],[null,null,null,null]]",2,3,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
239,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",""O"",""X""],[null,null,null,null]]",1,2,2,13,1,0,1,5,0,5,2,0,9,1,0,2,8,0,8,5,0,24,O,1
239,4,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""X"",""O"",""X""],[null,null,null,null]]",0,2,5,12,1,0,2,5,0,5,2,0,7,2,2,2,5,2,7,2,0,24,O,-1
239,5,O,X,4,3,"[[null,null,""X"",null],[null,null,""O"",null],[null,""X"",""O"",""X""],[null,null,null,null]]",3,2,6,11,2,1,2,5,1,6,2,0,4,1,0,3,8,0,8,4,0,24,O,1
240,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
240,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",2,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
240,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""O"",null,""X"",null],[null,null,null,null]]",1,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
240,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[""O"",null,""X"",null],[null,null,null,null]]",1,1,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,4,0,24,X,-1
240,4,X,O,4,3,"[[null,null,null,null],[null,""O"",""X"",null],[""O"",null,""X"",null],[null,null,null,null]]",0,2,5,12,2,2,2,5,2,7,2,0,7,1,1,2,4,1,5,2,0,24,X,1
241,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
241,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
241,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",""X"",null],[null,null,null,null]]",3,2,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
241,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",""X"",null],[null,null,""X"",null]]",1,2,3,13,1,0,1,4,0,4,2,0,10,1,1,2,6,1,7,4,0,24,O,1
241,4,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""O"",""X"",null],[null,null,""X"",null]]",2,3,5,12,1,0,2,5,0,5,3,0,7,2,2,2,5,2,7,2,0,24,O,-1
241,5,O,X,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""O"",""X"",""X""],[null,null,""X"",null]]",0,3,6,11,2,2,2,4,2,6,1,0,5,1,0,3,7,0,7,4,0,24,O,1
242,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
242,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",1,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
242,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,null,""X"",null],[null,null,null,null]]",1,2,1,14,1,0,1,6,0,6,3,0,14,0,0,1,3,0,3,1,0,24,X,1
242,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",""O""],[null,null,""X"",null],[null,null,null,null]]",0,3,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,3,0,24,X,-1
242,4,X,O,4,3,"[[null,null,null,""O""],[null,null,""X"",""O""],[null,null,""X"",null],[null,null,null,null]]",0,2,3,12,2,2,2,7,2,9,3,0,9,0,1,2,2,1,3,1,0,24,X,1
243,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
243,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
243,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",null],[null,null,null,null]]",0,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,3,0,24,O,-1
243,3,O,X,4,3,"[[null,null,null,""X""],[null,null,null,""X""],[null,null,""O"",null],[null,null,null,null]]",2,3,1,13,1,0,1,6,0,6,3,0,12,0,1,2,4,1,5,2,0,24,O,1
243,4,X,O,4,3,"[[null,null,null,""X""],[null,null,null,""X""],[null,null,""O"",""O""],[null,null,null,null]]",2,0,3,12,0,0,2,3,0,3,1,0,11,1,1,2,6,1,7,3,0,24,O,-1
243,5,O,X,4,3,"[[null,null,null,""X""],[null,null,null,""X""],[""X"",null,""O"",""O""],[null,null,null,null]]",2,1,4,11,1,1,2,5,1,6,2,0,8,0,0,3,6,0,6,4,0,24,O,1
244,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
244,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
244,2,X,O,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,null,null,null],[null,null,null,null]]",2,2,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,X,1
244,3,O,X,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,null,""X"",null],[null,null,null,null]]",3,2,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,3,0,24,X,-1
244,4,X,O,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,null,""X"",null],[null,null,""O"",null]]",0,0,4,12,2,2,2,6,2,8,3,0,6,1,0,2,6,0,6,3,0,24,X,1
245,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
245,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[""X"",null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
245,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",null],[""X"",null,null,null]]",2,3,0,14,0,0,1,3,0,3,0,0,14,1,0,1,7,0,7,3,0,24,O,-1
245,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",""X""],[""X"",null,null,null]]",2,1,1,13,1,0,1,6,0,6,2,0,11,0,0,2,6,0,6,2,0,24,O,1
245,4,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",""O"",""X""],[""X"",null,null,null]]",0,2,2,12,0,0,2,5,0,5,1,0,7,2,1,2,9,1,10,4,0,24,O,-1
245,5,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,""O"",""O"",""X""],[""X"",null,null,null]]",2,0,3,11,2,1,2,8,1,9,4,0,4,0,0,3,8,0,8,4,0,24,O,1
246,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
246,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",0,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
246,2,X,O,4,3,"[[""O"",null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
246,3,O,X,4,3,"[[""O"",null,null,null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,null]]",2,3,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
246,4,X,O,4,3,"[[""O"",null,null,null],[null,""X"",null,null],[null,null,""X"",""O""],[null,null,null,null]]",3,3,2,12,2,1,2,9,1,10,6,0,7,0,0,2,5,0,5,2,0,24,X,1
247,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
247,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
247,2,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,""X"",null],[null,null,null,null]]",3,3,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
247,3,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,""X"",null],[null,null,null,""X""]]",2,1,2,13,1,0,1,5,0,5,2,0,10,1,0,2,7,0,7,6,0,24,O,1
247,4,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,""O"",""X"",null],[null,null,null,""X""]]",0,1,4,12,1,0,2,5,0,5,4,0,7,2,2,2,6,2,8,2,0,24,O,-1
247,5,O,X,4,3,"[[null,""X"",null,null],[null,""O"",null,null],[null,""O"",""X"",null],[null,null,null,""X""]]",3,1,5,11,2,1,2,6,1,7,2,0,4,1,0,3,8,0,8,6,0,24,O,1
248,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
248,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",0,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
248,2,X,O,4,3,"[[""O"",null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",2,1,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
248,3,O,X,4,3,"[[""O"",null,null,null],[null,null,null,null],[null,""X"",""X"",null],[null,null,null,null]]",0,3,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
248,4,X,O,4,3,"[[""O"",null,null,""O""],[null,null,null,null],[null,""X"",""X"",null],[null,null,null,null]]",2,0,2,12,2,2,2,8,2,10,4,0,8,0,0,2,4,0,4,2,0,24,X,1
249,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
249,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,""X"",null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
249,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,null,null,null],[null,""X"",null,null]]",0,1,0,14,0,0,1,4,0,4,1,0,13,1,0,1,7,0,7,3,0,24,O,-1
249,3,O,X,4,3,"[[null,""X"",null,null],[null,null,""O"",null],[null,null,null,null],[null,""X"",null,null]]",2,1,1,13,1,0,1,6,0,6,3,0,10,0,0,2,7,0,7,4,0,24,O,1
249,4,X,O,4,3,"[[null,""X"",null,null],[null,null,""O"",null],[null,""O"",null,null],[null,""X"",null,null]]",1,1,3,12,0,0,2,5,0,5,2,0,7,2,2,2,7,2,9,4,0,24,O,-1
249,5,O,X,4,3,"[[null,""X"",null,null],[null,""X"",""O"",null],[null,""O"",null,null],[null,""X"",null,null]]",0,3,5,11,2,2,2,5,2,7,2,0,4,1,0,3,8,0,8,5,0,24,O,1
250,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
250,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
250,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",""O"",null],[null,null,null,null]]",1,2,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,X,1
250,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",""O"",null],[null,null,null,null]]",3,1,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,3,0,24,X,-1
